Country,InstName,Article Citation Count
Japan,"Oki Electric Industry Co. Ltd., Warabi, shi, Japan",16
Japan,Oki Electric Industry Company Limited,44
Japan,"Oki Electric Industry Company Ltd., Saitama, Japan",1
Japan,Oki Semiconductor Company Limited,40
Japan,Okinawa Institute of Science and Technology Graduate University,27
Japan,Olympus Corporation,2
Japan,Omron Corporation,43
Japan,On leave from the Center for Technology Innovation-Electronics,3
Japan,"Opnext Japan, Inc., Kanagawa, Japan",81
Japan,"Opnext Japan, Inc., Komoro, Nagano, Japan",25
Japan,"Opnext Japan, Inc., Yokohama, Japan",2
Japan,"Opnext Japan, Inc., Yokohama, Kanagawa, Japan",31
Japan,Optical Communication Research and Development Laboratories,3
Japan,Optical Communications R&D Laboratories,21
Japan,Optical Modules Laboratory,54
Japan,"Optoelectronic Industry and Technology Development Association, Ibaraki, Japan",117
Japan,Optoelectronics R&D Laboratories,32
Japan,Optoelectronics Research and Development Laboratories,9
Japan,Optoelectronics and High Frequency Device Research Laboratories,124
Japan,Optoelectronics and High Frequency DeviceResearch Laboratories,105
Japan,"Optoquest Co., Ltd., Saitama, Japan",13
Japan,Optowave Laboratory,13
Japan,Orbit Corporation,1
Japan,"Orbray Company Ltd., Tokyo, Japan",3
Japan,Organization for Promotion of Research and Innovation,1
Japan,Organo Corporation,5
Japan,Osaka City University,36
Japan,"Osaka Daigaku, Suita, Osaka, JP",15
Japan,Osaka Institute of Technology,8
Japan,Osaka Metropolitan University,0
Japan,Osaka Prefecture University,166
Japan,Osaka Research Institute of Industrial Science and Technology,2
Japan,Osaka University,2492
Japan,"Otowa Electric Co., Ltd., Hyogo, Japan",3
Japan,PARC Center,4
Japan,PARC Center and KEK,1
Japan,"PLC Development Group, NEC Yamanashi Ltd., Otsuki, Yamanashi, Japan",127
Japan,"PRE, TECH AT Company, Ltd., Kumamoto, Japan",7
Japan,PULSE Company Limited,23
Japan,"Panasonic AIS Corporate Engineering Division, Osaka, Japan",9
Japan,Panasonic Corporation,634
Japan,Panasonic Holdings Corporation,1
Japan,"Panasonic Operational Excellence Company Ltd., Osaka, Japan",1
Japan,Panasonic Semiconductor Company Limited,21
Japan,Panasonic Semiconductor Discrete Devices Company Limited,12
Japan,Panasonic Semiconductor Engineering Company Limited,5
Japan,Panasonic Semiconductor Engineering Corporation,2
Japan,Panasonic Semiconductor Solutions,9
Japan,Pearl Kogyo Company Limited,27
Japan,Phenitec Semiconductor Corporation,4
Japan,Philips Semiconductors,23
Japan,"Photon Company, Ltd., Kyoto, Japan",14
Japan,Photonic Device Research Center,86
Japan,Photonic and Wireless Device Research Laboratories,15
Japan,Photonic and Wireless Devices Research Laboratories,107
Japan,Photonic and Wireless Devices Research Laboratories System Devices and Fundamental Research,6
Japan,Photonic andWireless Devices Laboratories,20
Japan,Photonic andWireless Devices Research Laboratories,52
Japan,Photonic andWireless Devices Research Laboratories System Devices and Fundamental Research,14
Japan,Photonics Electronics Technology Research Association,118
Japan,Photonics Laboratories,52
Japan,Photonics Laboratory,2
Japan,Photonics Research Institute,97
Japan,Photonics Technology Development Center,1
Japan,Photonics and Electronics Science and Engineering Center,10
Japan,Physical Analysis Technology Center,12
Japan,Pioneer Corporation,213
Japan,Pioneer Micro Technology Corporation,13
Japan,Polytechnic University,19
Japan,Power Electronics Research and Development Division,66
Japan,Power Semiconductor Development Division,22
Japan,Power Semiconductor Quality Assurance Department,166
Japan,Power Systems Business Unit,1
Japan,Power and Industrial Systems R & D Laboratory,36
Japan,Power and Industrial Systems R&D Center,34
Japan,Power and Industrial Systems Research and Development Center,2
Japan,Power and Industrial Systems Research and Development Laboratory,34
Japan,Precision and Intelligence Laboratory,46
Japan,Precursory Research for Embryonic Science and Technology  Program,69
Japan,Prefectural Industrial Technology Center,3
Japan,"Privatec Inc., Kawasaki, Japan",2
Japan,Process & Manufacturing Engineering Center,18
Japan,Process &Manufacturing Engineering Center,3
Japan,Process Technology Center,24
Japan,"Process Technology Department, Tokyo Electron Ltd., Tokyo, Japan",0
Japan,Process and Manufacturing Engineering Center,234
Japan,Processor Development Center,12
Japan,Production Center,45
Japan,Production Engineering Research Laboratory,142
Japan,Products Technology Development Center,5
Japan,"Project Promotion Division, Tokyo Keiso Company, Ltd., Tokyo, Japan",17
Japan,Pulsed Power Japan Laboratory,12
Japan,Pulsed Power Japan Laboratory Ltd.,15
Japan,"QD Laser Inc., Kawasaki, Japan",0
Japan,"QD Laser, Inc., Atsugi, Japan",61
Japan,"QD Laser, Inc., Atsugi, Kanagawa, Japan",34
Japan,"QD Laser, Inc., Kanagawa, Japan",35
Japan,"Quantum Spread Company, Ltd., Tokyo, Japan",189
Japan,"Quantum Spread, Ltd., Tokyo, Japan",144
Japan,"Quantum, Dot Laser, Inc., Kawasaki, Kanagawa, Japan",78
Japan,R&D Center,4
Japan,"R&D Headquarters, Fuji Electric Co. Ltd., Tokyo, Japan",16
Japan,"RICOH Electronic Devices Company Ltd., Ikeda, Japan",2
Japan,"RICOH, Sendai, Japan",11
Japan,RIKEN Center for Molecular Imaging Science,48
Japan,RIKEN Institute of Physical and Chemical Research,24
Japan,RIKEN Nishina Center,5
Japan,"RIKEN, Saitama, Japan",31
Japan,"RIKEN, Sendai, Japan",21
Japan,"RIKEN, Wako, Japan",12
Japan,"RIKEN, Wako, Saitama, Japan",6
Japan,"ROHM Co. Ltd., Kyoto, Japan",8
Japan,"ROHM Co., Ltd., Kyoto, Japan",15
Japan,"ROHM Company Ltd., Kyoto, Japan",1
Japan,"ROHM Company, Ltd., Kyoto, Japan",14
Japan,ROHM Semiconductor,14
Japan,RWCP Optoelectronics Hitachi Laboratory,48
Japan,Railway Technical Research Institute,0
Japan,Related Materials Development Center,6
Japan,Reliability Components Corporation,56
Japan,Reliability Engineering and Components Corporation,32
Japan,Renesas Design Corporation,50
Japan,Renesas Eastem Japan Semiconductors,44
Japan,Renesas Electronics Company Limited,12
Japan,Renesas Electronics Corporation,117
Japan,Renesas Northern Japan Semiconductor,34
Japan,Renesas Semiconductor Engineering Corporation,30
Japan,Renesas Semiconductor Manufacturing Co.,1
Japan,Renesas Semiconductor Manufacturing Company,0
Japan,Renesas Technologies,25
Japan,Renesas Technology Company Limited,0
Japan,"Renesas Technology Corp., Itami, Hyogo, Japan",13
Japan,"Renesas Technology Corp., Kodaira, Tokyo, Japan",13
Japan,Renesas Technology Corporation,602
Japan,Research & Development Center,40
Japan,Research & Development Group,301
Japan,Research Center,10
Japan,Research Center for Explosion Safety,27
Japan,Research Center for Integrated Quantum Electronics,35
Japan,Research Center for Three Dimensional Semiconductors,8
Japan,Research Group for Radiation Transport Analysis,21
Japan,Research Institute for Advanced Electronics and Photonics,2
Japan,Research Institute for Electric and Magnetic Materials,92
Japan,Research Institute for Energy Conservation,2
Japan,Research Institute for Innovation in Sustainable Chemistry,1
Japan,Research Institute for Physical Measurement,30
Japan,Research Institute for Ubiquitous Energy Devices,116
Japan,Research Institute of Instrumentation Frontier,8
Japan,Research Laboratories,39
Japan,Research Laboratory,45
Japan,Research Network and Facility Services Division,13
Japan,Research Organization for Information Science and Technology,0
Japan,Research and Development,1
Japan,Research and Development Center,38
Japan,Research and Development Department,3
Japan,Research and Development Directorate,54
Japan,Research and Development Division,38
Japan,Research and Development Group,128
Japan,Research and Development Headquarters,45
Japan,Research and Development Laboratory,53
Japan,Research and Innovation Promotion Headquarters,17
Japan,Research and Services Division of Materials Data and Integrated System,13
Japan,Researchlaboratory,0
Japan,Ricoh Company Limited,28
Japan,"Rikagaku Kenkyujo Yokohama Campus, Yokohama, Kanagawa, JP",5
Japan,Rikkyo University,0
Japan,Ritsumeikan University,89
Japan,Rohm Company Limited,33
Japan,"Rohm Kabushiki Kaisha, Kyoto, JP",69
Japan,Ryukoku University,51
Japan,SBTEG Company Limited,3
Japan,"SCREEN Holdings Company Ltd., Kyoto, Japan",3
Japan,SCREEN Semiconductor Solutions Company Ltd.,0
Japan,"SDC AI Development Department, Tokyo Electron Ltd., Sapporo, Japan",0
Japan,"SDC AI Development Department, Tokyo Electron, Sapporo City, Japan",17
Japan,"SIC Division, Air Water Inc., Azumino, Japan",8
Japan,SILVACO Japan Company Limited,60
Japan,SOC Research and Development Center,36
Japan,SOG Research Laboratories,14
Japan,SOKA University,4
Japan,SONY Corporation,12
Japan,SUMCO Corporation,4
Japan,"Saga Light Source, Tosu, Saga, Japan",2
Japan,Saga University,130
Japan,Saitama Institute of Technology,35
Japan,Saitama University,401
Japan,Samsung Japan Corporation,0
Japan,SanDisk Corporation,61
Japan,SanDisk Limited,42
Japan,"Sangyo Gijutsu Sogo Kenkyujo, Chiyoda, ku, Tokyo, JP",73
Japan,Sangyo University,1
Japan,"Sanken Electric Company, Ltd., Saitama, Japan",26
Japan,Santec Corporation,27
Japan,Sanyo Electric Company Limited,89
Japan,Sanyo Electric Corporation Limited,92
Japan,Sanyo Epson Imaging Device Corporation,33
Japan,Science and Technology Research Laboratories,84
Japan,Secure Platform Laboratories,32
Japan,Secure System Platform Research Laboratories,0
Japan,Seikei University,7
Japan,Seiko Epson Corporation,67
Japan,"Seiko Instruments, Inc., Chiba, Japan",28
Japan,"Seiko Instruments, Inc., Matsudo, Japan",70
Japan,"Seiko, Epson, Japan",0
Japan,"Sekii PE Consulting Office, Funabashi, Japan",10
Japan,Selete (Semiconductor Leading Edge Technologies,91
Japan,Semicond. Device Res. Center,2
Japan,"Semicond. Leading Edge Technol., Inc., Tsukuba",4
Japan,Semiconductor & Integrated Circuits Div,6
Japan,Semiconductor & Integrated Circuits Division,4
Japan,Semiconductor & Integrated Circuits Group,10
Japan,Semiconductor Business Unit,13
Japan,Semiconductor Company,108
Japan,Semiconductor Development Center,28
Japan,Semiconductor Device Development Center,65
Japan,Semiconductor Device Research Centdf,22
Japan,Semiconductor Device Research Center,555
Japan,Semiconductor Device Research Center Semiconductor Company,15
Japan,Semiconductor Devices Development Center,26
Japan,Semiconductor Devices Research Center,81
Japan,Semiconductor Devices Research Center Semiconductor Company,1
Japan,Semiconductor Division,4
Japan,Semiconductor Energy Laboratory Co.,8
Japan,Semiconductor Energy Laboratory Co. Ltd.,0
Japan,Semiconductor Energy Laboratory Co.Ltd,4
Japan,Semiconductor Energy Laboratory Company,65
Japan,Semiconductor Energy Laboratory Company Limited,157
Japan,Semiconductor Energy Laboratory Company Ltd.,16
Japan,Semiconductor Equipment Group,11
Japan,Semiconductor Factory,27
Japan,Semiconductor Flowmeter Technical Department,17
Japan,Semiconductor Industry Research Institute Japan,0
Japan,Semiconductor Kyushu Yamaguchi Company Limited,10
Japan,Semiconductor Leading Edge Technologies,351
Japan,Semiconductor Material Division,4
Japan,Semiconductor Network Company Sony Corporation,0
Japan,Semiconductor Operations Yasu,21
Japan,Semiconductor Research Center,55
Japan,Semiconductor Research Institute,183
Japan,Semiconductor Research Laboratories,15
Japan,Semiconductor Research and Development Headquarters,52
Japan,Semiconductor Technologies R&D Laboratories,20
Japan,Semiconductor Technology Academic Research Center,521
Japan,Semiconductor Technology Laboratory,1
Japan,Semiconductor and I.C. Division,8
Japan,Semiconductor and IC Division,95
Japan,Semiconductor and IC Group,10
Japan,Semiconductor and Integrated Circuit Division,5
Japan,Semiconductor and Integrated Circuit Group,21
Japan,Semiconductor and Integrated Circuits,58
Japan,Semiconductor and Integrated Circuits Division,34
Japan,Semiconductor and Integrated Circuits Group,127
Japan,Semiconductor and MEMS Processing Center,29
Japan,SemiconductorResearch & Development,41
Japan,Semiconductors and Integrated Circuits Group,4
Japan,"Semilab Japan KK, Kanagawa, Japan",2
Japan,"Sendai National College of Technology, Sendai, Miyagi, Japan",10
Japan,"Senju Metal Industry Co., Ltd., Moka, Japan",3
Japan,"Senju Metal Industry Company, Ltd., Tokyo, Japan",8
Japan,"Service Innovation Department, NTT DOCOMO, Inc., Tokyo, Japan",16
Japan,"Service Platform Business Division, Hitachi, Ltd., Tokyo, Japan",19
Japan,"Sharp Corp., Nara, Japan",12
Japan,Sharp Corporation,273
Japan,"Sharp Takaya Electronic Industry Company, Ltd., Yakage, Japan",40
Japan,Shibaura Institute of Technology,478
Japan,"Shibaura Kogyo Daigaku, Koto, ku, Tokyo, JP",17
Japan,Shimadzu Corporation,143
Japan,Shimane University,64
Japan,Shinshu University,97
Japan,Shizuoka University,1744
Japan,Silicon Systems Research Laboratories,48
Japan,Siltronic Japan Corporation,9
Japan,"Silvaco Japan Company, Ltd., Kyoto, Japan",6
Japan,"Silvaco Japan Company, Ltd., Yokohama, Japan",9
Japan,"Simulation Technology Development Department, Tokyo Electron Technology Solutions Ltd., Nirasaki City, Yamanashi, Japan",3
Japan,Sizuoka University,0
Japan,"Skyworks Solutions, Inc., Kadoma, Japan",20
Japan,Slicon System Research Laboratories,6
Japan,SoC Research and Development Center,199
Japan,Soc Research and Development Center,15
Japan,"Socionext Inc., Kawasaki, Kanagawa, Japan",0
Japan,"Socionext Inc., Yokohama, Japan",8
Japan,"Softbank Corp., Aomi, Koto, ku, Tokyo, Japan",1
Japan,"Sojo Daigaku, Kumamoto, Kumamoto, JP",12
Japan,"Solar Frontier, Atugi, Kanagawa, Japan",28
Japan,"Sony Computer Entertainment, Inc., Nagasaki, Japan",1
Japan,"Sony Computer Entertainment, Inc., Tokyo, Japan",6
Japan,Sony Corporation,894
Japan,Sony Corporation Core Technology and Network Company,46
Japan,Sony Corporation MSNC DSC,5
Japan,Sony Corporation Materials Laboratories,12
Japan,Sony Corporation Platform Technology Company,13
Japan,"Sony DADC BioSciences, Yokohama, Kanagawa, Japan",8
Japan,Sony EMCS Corporation,12
Japan,Sony Fusion Domain Laboratory,13
Japan,Sony Group Corporation,3
Japan,"Sony LSI Design Inc., Atsugi, shi, Kanagawa, Japan",22
Japan,"Sony LSI Design, Inc., Atsugi, Japan",9
Japan,"Sony LSI Design, Inc., Kanagawa, Japan",126
Japan,"Sony LSI Design, Inc., Yokohama, Japan",52
Japan,Sony Semiconductor Corporation,74
Japan,Sony Semiconductor Kyushu Corporation,183
Japan,Sony Semiconductor Manufacturing,63
Japan,Sony Semiconductor Manufacturing Corporation,62
Japan,Sony Semiconductor Solutions,79
Japan,Sony Semiconductor Solutions Corp,19
Japan,Sony Semiconductor Solutions Corporation,249
Japan,Sony Shiroishi Semiconductor,5
Japan,"Sony, Tokyo, Japan",17
Japan,Sophia University,50
Japan,Spansion Japan Company Limited,0
Japan,Spansion Limited Liability Company,8
Japan,"Stacking Process Development Department, UltraMemory Inc., Hachioji, Japan",0
Japan,"Strategic Production Planning Division, Renesas Technology Corp., Tokyo, Japan",0
Japan,Strategic Semiconductor Development Center,280
Japan,Sumitomo Bakelite Company Limited,10
Japan,Sumitomo Chemical Company Limited,27
Japan,"Sumitomo Chemical Company, Ltd., Tsukuba, Japan",25
Japan,"Sumitomo Electric Device Innovations, Inc., Yokohama, Japan",39
Japan,Sumitomo Electric Industries Limited,487
Japan,"Sumitomo Electric Industries, Ltd., Yokohama, Japan",18
Japan,"Super, GM, Osaka, Japan",7
Japan,Superconductivity Research Laboratory,32
Japan,Suzuki Motor Corporation,143
Japan,System Device Research Laboratories,14
Japan,System Devices Research Laboratories,237
Japan,System IP Core Research Laboratories,46
